depth,BT,BSAL,SSAL,SST,chla,month,season,SBFDESED,SEDSIZE,SUBREGION2,BENHAB,SBFDEPTH,SBF.GRP,LPI
130,11.31,34.676,31.591,14.76,0.580369472503662,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
61,11.6,32.541,31.765,16,1.28794682025909,10,FALL,ModerateFlatSand,0.17,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
86,14.01,34.029,35.39,21.72,1.50704753398895,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
250,7.88,34.123,33.163,10.07,0.928103566169739,11,FALL,DeepestDepressionSilt/Mud,0.03,GulfofMaine,GOM_72/8/87,Deepest Depression,Depression,LowLandPosition
100,15.49,35.053,35.038,20.06,1.67363560199738,10,FALL,SomewhatDeepFlatSand,0.35,SouthernNewEngland,SNE_949,Somewhat Deep Flat,MidFlat,MidLandPosition
72,13.2,32.881,32.87,13.3,1.86997652053833,10,FALL,ModerateDepressionGravel,0.5,GulfofMaine,GOM_91,Moderate Depression,Depression,LowLandPosition
174,5.69,33.351,32.407,13.99,1.26295673847198,10,FALL,DeeperFlatSand,0.17,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
85,9.78,32.871,32.394,14.78,2.13554763793945,10,FALL,SomewhatDeepFlatSand,0.36,GulfofMaine,GOM_9/133/183/1451,Somewhat Deep Flat,MidFlat,MidLandPosition
33,17.78,33.382,33.342,17.69,1.8906466960907,9,FALL,ModerateFlatSand,0.36,SouthernNewEngland,SNE_6,Moderate Flat,MidFlat,MidLandPosition
44,15.59,32.533,32.374,15.63,1.45139622688293,9,FALL,ModerateFlatSand,0.48,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
26,13.33,32.429,30.946,25.05,0.645040690898895,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
134,7.52,33.547,32.766,10.12,2.19860553741455,10,FALL,DeepFlatSilt/Mud,0.03,GulfofMaine,GOM_24,Deep Flat,MidFlat,MidLandPosition
103,9.58,33.176,33.262,16.77,1.93132877349854,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
72,12,33.458,33.155,13.86,0.839767158031464,10,FALL,ShallowFlatSand,0.48,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
34,15.4,31.884,31.03,22.9,0.391307711601257,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
114,11.94,35.526,33.677,23.47,0.271058171987534,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
77,12.6,34.89,33.153,21.81,0.313230007886887,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
110,14.23,35.487,33.505,20.36,0.274339765310287,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
32,14.68,32.584,32.585,14.66,1.50998497009277,11,FALL,VeryShallowFlatGravel,0.5,GulfofMaine,GOM_557,Very Shallow Flat,MidFlat,MidLandPosition
303,8.31,35.075,32.787,15.29,1.38709855079651,10,FALL,DeepestDepressionGravel,0.5,GulfofMaine,GOM_7,Deepest Depression,Depression,LowLandPosition
61,12.72,33.065,33.16,19.03,0.771541178226471,9,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
158,11.54,33.865,33.047,11.85,1.39785254001617,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
221,8.81,34.624,32.84,10.66,1.15359210968018,10,FALL,DeeperDepressionSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Depression,Depression,LowLandPosition
71,8.4,32.609,31.295,22.5,0.289877653121948,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
35,9.81,32.575,31.633,19.54,1.42845726013184,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
67,10.99,33.432,34.226,20.95,0.34383699297905,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
33,15.75,32.254,32.251,15.78,3.02049469947815,10,FALL,VeryShallowFlatGravel,0.5,GulfofMaine,GOM_557,Very Shallow Flat,MidFlat,MidLandPosition
79,8.7,32.652,32.088,11.3,1.99035251140594,11,FALL,ModerateDepressionSilt/Mud,0.03,GulfofMaine,GOM_2367,Moderate Depression,Depression,LowLandPosition
188,8.64,34.176,32.894,12.88,2.21265006065369,10,FALL,DeeperDepressionSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Depression,Depression,LowLandPosition
49,17.7,35.131,33.478,21.9,0.992009162902832,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
27,13.8,32.57,31.432,22.84,1.99553442001343,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
29,20.52,31.892,31.711,21.12,0.892104983329773,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
186,6.79,33.462,32.907,11.32,1.184018,11,FALL,DeeperFlatSand,0.35,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
46,16.49,33.107,33.072,16.82,1.8906466960907,9,FALL,HighFlatSand,0.35,SouthernNewEngland,SNE_381,High Flat,HighFlat,HighLandPosition
46,14.21,33.598,31.913,20.84,1.03075790405273,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
26,16,32.782,31.278,18.2,3.68131542205811,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
222,10.32,35.345,33.554,13.44,0.883363306522369,11,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
217,6.07,33.534,32.339,13.63,1.5213395357132,10,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
100,7.95,33.516,32.449,14.31,2.13554763793945,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_183,High Flat,HighFlat,HighLandPosition
139,13.11,35.014,33.036,16.42,0.867964744567871,10,FALL,HighFlatSand,0.48,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
24,21.2,31.638,31.508,21.34,2.48763680458069,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
31,16.64,32.77,32.766,16.65,4.03333854675293,10,FALL,VeryShallowDepressionGravel,0.5,GulfofMaine,GOM_18,Very Shallow Depression,Depression,LowLandPosition
185,6.6,33.674,31.918,13.5,1.94798231124878,10,FALL,DeeperDepressionSand,0.36,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
36,17.03,32.521,32.271,22.55,0.69150310754776,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
118,9.33,33.46,32.73,9.83,4.97546720504761,11,FALL,DeepDepressionSand,0.35,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
138,13.49,35.577,32.866,23.57,0.344630211591721,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
50,14.13,31.984,31.799,15.4,2.19430088996887,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
47,11.16,32.764,31.949,19.62,0.740799844264984,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
104,6.38,32.723,31.95,13.81,0.855359852313995,10,FALL,DeepDepressionSand,0.17,GulfofMaine,GOM_2,Deep Depression,Depression,LowLandPosition
84,11.4,34.098,33.698,24.75,0.28635162115097,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
28,18.62,32.333,32.333,18.69,2.30487966537476,9,FALL,ModerateFlatSand,0.17,SouthernNewEngland,SNE_113,Moderate Flat,MidFlat,MidLandPosition
72,13.04,32.565,32.399,15.13,2.13554763793945,10,FALL,ModerateFlatSand,0.35,GulfofMaine,GOM_91,Moderate Flat,MidFlat,MidLandPosition
25,14.1,31.121,30.737,21.1,0.837553143501282,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
162,13.98,35.742,34.449,22.35,0.644523203372955,10,FALL,HighFlatSand,0.35,SouthernNewEngland,SNE_387,High Flat,HighFlat,HighLandPosition
29,17.19,32.473,32.082,17.87,1.6454541683197,9,FALL,ModerateDepressionSand,0.48,SouthernNewEngland,SNE_873,Moderate Depression,Depression,LowLandPosition
148,12.51,35.226,34.525,17.05,0.828280508518219,10,FALL,DeepestDepressionSand,0.35,SouthernNewEngland,SNE_3,Deepest Depression,Depression,LowLandPosition
74,13.83,32.568,32.568,13.81,0.863251388072968,10,FALL,ShallowFlatSand,0.48,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
110,13.7,35.467,34.52,19.62,1.6308890581131,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
35,13.26,32.255,32.101,16.4,1.36512637138367,10,FALL,ShallowDepressionGravel,0.5,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
79,11.6,34.145,33.174,19.2,0.356732130050659,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
124,8.31,33.067,32.268,23.31,0.386319190263748,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
87,14.37,35.703,32.757,26.52,0.284573405981064,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
21,22.3,31.065,31.055,24.7,2.81264638900757,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
24,16.19,32.185,31.837,25.17,12.2625284194946,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
24,18.25,32.12,32.12,18.27,2.30487966537476,9,FALL,ModerateFlatSand,0.48,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
207,8.18,34.606,31.998,14.9,1.40226221084595,10,FALL,DeeperFlatSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Flat,MidFlat,MidLandPosition
143,7.8,33.252,32.701,9.2,1.93457460403442,10,FALL,DeepDepressionGravel,0.5,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
87,8.04,33.077,32.583,17.54,1.93132877349854,10,FALL,DeepDepressionGravel,0.5,SouthernNewEngland,SNE_82,Deep Depression,Depression,LowLandPosition
164,10.07,33.945,33.041,10.39,1.3458354473114,11,FALL,LowSlopeSilt/Mud,0.03,GulfofMaine,GOM_247,Low Slope,LowSlope,LowLandPosition
239,9.2,33.902,32.087,11.5,1.45413315296173,10,FALL,DeepestDepressionSand,0.17,GulfofMaine,GOM_8,Deepest Depression,Depression,LowLandPosition
114,6.81,33.243,32.508,13.24,0.769925117492676,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
68,10.99,33.132,32.501,19.3,0.578949689865112,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
199,7.81,35.029,32.682,12.44,1.24100744724274,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
133,7.2,33.401,32.255,10.2,2.21528100967407,11,FALL,SideSlopeSilt/Mud,0.03,GulfofMaine,GOM_1,Side Slope,HighSlope,HighLandPosition
27,12.98,31.553,32.797,24.7,0.475440740585327,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
48,12.89,32.478,31.992,17.71,1.45139622688293,9,FALL,ModerateFlatSand,0.17,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
45,15.08,31.992,31.991,15.36,2.19430088996887,10,FALL,ShallowFlatSand,0.35,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
82,6.92,33.179,31.869,14.58,1.30238771438599,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
264,10.39,35.329,35.536,23.33,0.524388134479523,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
205,9.46,34.76,32.393,12.3,0.771410584449768,10,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
24,22.19,31.146,30.822,23.62,2.47860479354858,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
43,14.5,31.739,31.678,14.5,2.56409406661987,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
122,12.24,34.849,34.476,24.27,0.251855939626694,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
79,6.28,32.959,31.468,10.64,2.26613283157349,11,FALL,DeepDepressionSand,0.17,SouthernNewEngland,SNE_66,Deep Depression,Depression,LowLandPosition
64,11.68,34.06,33.598,23.73,0.307580888271332,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
202,9.03,34.64,33.012,14.95,1.38677203655243,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
136,7.6,33.282,32.602,11.7,3.60415506362915,10,FALL,SideSlopeSand,0.17,GulfofMaine,GOM_2,Side Slope,HighSlope,HighLandPosition
146,11.88,35.523,34.785,22.5,0.206100285053253,9,FALL,HighFlatGravel,0.5,SouthernNewEngland,SNE_387,High Flat,HighFlat,HighLandPosition
25,16.5,32.206,31.835,24.46,13.4874248504639,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
246,8.84,35.015,32.431,11.91,1.13282465934753,11,FALL,DeepestFlatGravel,0.5,GulfofMaine,GOM_72,Deepest Flat,MidFlat,MidLandPosition
125,9.7,33.856,32.947,12.8,1.25450122356415,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
113,8.61,33.681,32.886,13.81,1.65023136138916,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
100,9.57,33.125,32.813,9.98,1.74301075935364,10,FALL,HighFlatSilt/Mud,0.03,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
124,7.82,33.938,32.789,17.43,0.808548986911774,10,FALL,HighFlatSand,0.36,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
126,12.8,35.357,33.958,23.08,0.303135007619858,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
201,8.02,34.353,32.673,13.52,1.5213395357132,10,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
15,23.8,30.364,27.862,24.1,1.26187205314636,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
77,13.46,33.001,33.03,14.54,1.28149092197418,10,FALL,ModerateFlatSand,0.48,GulfofMaine,GOM_557,Moderate Flat,MidFlat,MidLandPosition
222,9.5,34.64,32.502,15.82,1.81166899204254,10,FALL,DeeperFlatSand,0.17,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
20,23.61,32.11,31.59,24.17,1.63951170444489,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
24,20.44,31.766,31.576,22.68,8.18960475921631,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
200,7.35,34.392,32.623,11.69,2.2251980304718,10,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
86,14.4,35.776,35.478,23.5,0.413810759782791,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
58,13.8,33.208,32.743,15.18,1.43198716640472,10,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
25,18.84,33.641,32.523,23.95,1.36620950698853,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
35,14.67,32.42,31.999,17.53,4.63406229019165,9,FALL,ShallowDepressionSand,0.36,SouthernNewEngland,SNE_6,Shallow Depression,Depression,LowLandPosition
57,8.6,32.138,31.926,16.6,1.04934966564178,10,FALL,ModerateFlatSand,0.36,SouthernNewEngland,SNE_82,Moderate Flat,MidFlat,MidLandPosition
58,18.01,33.684,33.686,18,3.73904514312744,10,FALL,ShallowFlatSand,0.48,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
17,23.32,32.025,32.024,23.33,2.40749025344849,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
23,20.2,32.027,30.538,24,2.00133419036865,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
23,23.22,31.477,31.461,23.21,1.42938685417175,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
24,20.85,31.83,31.501,22.61,8.18960475921631,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
28,15.66,32.109,31.8,22.75,0.945804178714752,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
67,9.09,33.159,32.923,21.15,0.381582885980606,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
144,13.6,35.671,33.956,20.66,0.461363613605499,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
27,20.92,31.648,31.635,20.9,1.94218397140503,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
215,6.85,34.143,32.338,12.42,2.2251980304718,10,FALL,DeeperDepressionSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Depression,Depression,LowLandPosition
112,9.08,33.492,32.524,9.46,4.97546720504761,11,FALL,DeepDepressionSilt/Mud,0.03,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
101,12.8,35.178,35.225,24.5,0.287194281816483,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
45,10.13,32.09,32.078,10.13,2.68525528907776,11,FALL,ShallowFlatGravel,0.5,GulfofMaine,GOM_9,Shallow Flat,MidFlat,MidLandPosition
32,14.07,32.192,32.571,21.36,0.619970917701721,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
64,12.94,32.919,32.698,15.62,1.36215889453888,10,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
164,6.18,33.632,32.45,14.52,1.74811851978302,10,FALL,LowSlopeSilt/Mud,0.03,GulfofMaine,GOM_247,Low Slope,LowSlope,LowLandPosition
66,13.92,32.385,32.207,15.01,1.55555438995361,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
59,11.12,32.967,32.138,23.69,0.644136309623718,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
22,18.99,32.613,31.819,18.78,1.48476326465607,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
67,9.25,33.103,34.511,23.58,0.398573249578476,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
188,8.71,34.78,32.474,13.33,1.17419850826263,11,FALL,DeeperDepressionSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Depression,Depression,LowLandPosition
47,10.1,32.921,32.756,19,1.07841086387634,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
53,8.92,33.224,32.449,24.16,0.415349692106247,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
177,9.86,35.018,32.535,14.73,2.17606925964355,10,FALL,LowSlopeGravel,0.5,GulfofMaine,GOM_2,Low Slope,LowSlope,LowLandPosition
165,7.3,33.669,32.743,12.4,1.2948352098465,10,FALL,LowSlopeSand,0.17,GulfofMaine,GOM_5,Low Slope,LowSlope,LowLandPosition
94,12.1,34.888,32.419,18.3,0.603571772575378,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
65,10.83,33.862,33.969,22.38,0.470162659883499,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
53,12.82,32.455,32.449,12.88,2.15537095069885,10,FALL,ShallowDepressionGravel,0.5,GulfofMaine,GOM_9,Shallow Depression,Depression,LowLandPosition
60,8.78,33.272,33.129,24.24,0.340063661336899,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
81,12.9,32.43,32.176,14.63,1.55555438995361,10,FALL,ModerateFlatSand,0.35,GulfofMaine,GOM_91,Moderate Flat,MidFlat,MidLandPosition
216,7,33.681,32.678,11.43,0.9134139,11,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
22,23.38,32.275,31.611,24.34,1.63951170444489,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
299,8.18,35.134,32.711,20.82,0.361635118722916,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
91,15.08,35.723,34.682,19.69,0.664386749267578,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
63,11.45,33.608,33.233,18.81,0.664386749267578,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
159,10.55,34.736,32.726,11.93,1.518647,11,FALL,HighFlatSilt/Mud,0.03,GulfofMaine,GOM_247,High Flat,HighFlat,HighLandPosition
43,16.59,32.438,32.439,16.58,3.76656866073608,10,FALL,ShallowFlatGravel,0.5,GulfofMaine,GOM_9,Shallow Flat,MidFlat,MidLandPosition
43,10.51,31.897,31.1,15.36,13.8409862518311,10,FALL,VeryShallowDepressionSand,0.35,GulfofMaine,GOM_557,Very Shallow Depression,Depression,LowLandPosition
